# concept_id	category	preferred_zh	preferred_en	preferred_abbr	status	notes	source
# - concept_id: stable id, lowercase with hyphens, e.g. neutral-beam-injection
# - preferred_en MAY be a phrase (registry-level concept name). IME export must split into tokens.
# - status: active|deprecated|draft
# - source: corpus|GB/T-4960.9|ITER-glossary|IAEA-safety-glossary (provenance of the term)
high-enriched-uranium	concept		high enriched uranium (HEU)		active		IAEA-safety-glossary
high-linear-energy-transfer-radiation	concept		high linear energy transfer (LET) radiation		active		IAEA-safety-glossary
holocene	concept		Holocene		active		IAEA-safety-glossary
holocene-volcano	concept		Holocene volcano		active		IAEA-safety-glossary
human-factors-engineering	concept		human factors engineering		active		IAEA-safety-glossary
human-intrusion	concept		human intrusion		active		IAEA-safety-glossary
hydrodynamic-dispersion	concept		hydrodynamic dispersion		active		IAEA-safety-glossary
hypocentre	concept		hypocentre		active		IAEA-safety-glossary
iaea-publication	concept		IAEA publication		active		IAEA-safety-glossary
icru-sphere	concept		ICRU sphere		active		IAEA-safety-glossary
igneous-rock	concept		igneous rock		active		IAEA-safety-glossary
immediate-dismantling	concept		immediate dismantling		active		IAEA-safety-glossary
immobilization	concept		immobilization		active		IAEA-safety-glossary
incident	concept		incident		active		IAEA-safety-glossary
independent-assessment	concept		independent assessment		active		IAEA-safety-glossary
independent-equipment	concept		independent equipment		active		IAEA-safety-glossary
indicator	concept		indicator		active		IAEA-safety-glossary
individual-dose	concept		individual dose		active		IAEA-safety-glossary
individual-monitoring	concept		individual monitoring		active		IAEA-safety-glossary
industrial-package	concept		industrial package		active		IAEA-safety-glossary
ines	concept		INES		active		IAEA-safety-glossary
infant	concept		infant		active		IAEA-safety-glossary
ingestion-and-commodities-planning-distance	concept		ingestion and commodities planning distance (ICPD)		active		IAEA-safety-glossary
initiating-event	concept		initiating event		active		IAEA-safety-glossary
initiator	concept		initiator		active		IAEA-safety-glossary
inner-cordoned-off-area	concept		inner cordoned off area		active		IAEA-safety-glossary
inspection	concept		inspection		active		IAEA-safety-glossary
inspection-imaging-device	concept		inspection imaging device		active		IAEA-safety-glossary
institutional-control	concept		institutional control		active		IAEA-safety-glossary
intake	concept		intake		active		IAEA-safety-glossary
integrated-management-system	concept		integrated management system		active		IAEA-safety-glossary
interacting-event	concept		interacting event		active		IAEA-safety-glossary
interested-party	concept		interested party		active		IAEA-safety-glossary
intermediate-bulk-container	concept		intermediate bulk container (IBC)		active		IAEA-safety-glossary
internal-exposure	concept		internal exposure		active		IAEA-safety-glossary
international-nuclear-and-radiological-event-scale	concept		International Nuclear and Radiological Event Scale (INES)		active		IAEA-safety-glossary
interplate-tectonic-processes	concept		interplate tectonic processes		active		IAEA-safety-glossary
intervention	concept		intervention		active		IAEA-safety-glossary
intraplate	concept		intraplate		active		IAEA-safety-glossary
intrusion	concept		intrusion (human)		active		IAEA-safety-glossary
intrusion-barrier	concept		intrusion barrier		active		IAEA-safety-glossary
investigation-level	concept		investigation level		active		IAEA-safety-glossary
iodine-thyroid-blocking	concept		iodine thyroid blocking		active		IAEA-safety-glossary
ionizing-radiation	concept		ionizing radiation		active		IAEA-safety-glossary
irradiation-installation	concept		irradiation installation		active		IAEA-safety-glossary
isolation	concept		isolation (of radioactive waste in a disposal facility)		active		IAEA-safety-glossary
item-important-to-safety	concept		item important to safety		active		IAEA-safety-glossary
justification	concept		justification		active		IAEA-safety-glossary
kerma-k	concept		kerma, K		active		IAEA-safety-glossary
knowledge-management	concept		knowledge management		active		IAEA-safety-glossary
large-freight-container	concept		large freight container		active		IAEA-safety-glossary
large-release-of-radioactive-material	concept		large release of radioactive material		active		IAEA-safety-glossary
late-effect	concept		late effect		active		IAEA-safety-glossary
latent-weakness	concept		latent weakness		active		IAEA-safety-glossary
lava	concept		lava		active		IAEA-safety-glossary
level	concept		level		active		IAEA-safety-glossary
licence	concept		licence		active		IAEA-safety-glossary
licensee	concept		licensee		active		IAEA-safety-glossary
licensing-basis	concept		licensing basis		active		IAEA-safety-glossary
licensing-process	concept		licensing process		active		IAEA-safety-glossary
life-lifetime	concept		life, lifetime		active		IAEA-safety-glossary
life-cycle-management	concept		life cycle management		active		IAEA-safety-glossary
life-management	concept		life management		active		IAEA-safety-glossary
lifetime	concept		lifetime		active		IAEA-safety-glossary
lifetime-dose	concept		lifetime dose		active		IAEA-safety-glossary
lifetime-management	concept		lifetime management		active		IAEA-safety-glossary
lifetime-risk	concept		lifetime risk		active		IAEA-safety-glossary
limit	concept		limit		active		IAEA-safety-glossary
linear-no-threshold-hypothesis	concept		linear–no threshold (LNT) hypothesis		active		IAEA-safety-glossary
logic	concept		logic		active		IAEA-safety-glossary
long-lived-waste	concept		long lived waste		active		IAEA-safety-glossary
low-dispersible-radioactive-material	concept		low dispersible radioactive material		active		IAEA-safety-glossary
low-enriched-uranium	concept		low enriched uranium (LEU)		active		IAEA-safety-glossary
low-linear-energy-transfer-radiation	concept		low linear energy transfer (LET) radiation		active		IAEA-safety-glossary
low-specific-activity-material	concept		low specific activity (LSA) material		active		IAEA-safety-glossary
low-toxicity-alpha-emitters	concept		low toxicity alpha emitters		active		IAEA-safety-glossary
lower-limit-of-detection	concept		lower limit of detection		active		IAEA-safety-glossary
lung-absorption-type	concept		lung absorption type		active		IAEA-safety-glossary
magma	concept		magma		active		IAEA-safety-glossary
magma-chamber	concept		magma chamber		active		IAEA-safety-glossary
main-safety-function	concept		main safety function		active		IAEA-safety-glossary
magnitude	concept		magnitude (of an earthquake)		active		IAEA-safety-glossary
maintenance-bypass	concept		maintenance bypass		active		IAEA-safety-glossary
management	concept		management (of sealed radioactive sources)		active		IAEA-safety-glossary
management-self-assessment	concept		management self-assessment		active		IAEA-safety-glossary
management-system	concept		management system		active		IAEA-safety-glossary
management-system-review	concept		management system review		active		IAEA-safety-glossary
mantle-earth-s	concept		mantle, Earth’s		active		IAEA-safety-glossary
material-ageing	concept		material ageing		active		IAEA-safety-glossary
mathematical-model	concept		mathematical model		active		IAEA-safety-glossary
maximum-normal-operating-pressure	concept		maximum normal operating pressure		active		IAEA-safety-glossary
maximum-potential-magnitude	concept		maximum potential magnitude		active		IAEA-safety-glossary
mechanistic-model	concept		mechanistic model		active		IAEA-safety-glossary
medical-exposure	concept		medical exposure		active		IAEA-safety-glossary
medical-physicist	concept		medical physicist		active		IAEA-safety-glossary
medical-radiation-facility	concept		medical radiation facility		active		IAEA-safety-glossary
medical-radiation-technologist	concept		medical radiation technologist		active		IAEA-safety-glossary
medical-radiological-equipment	concept		medical radiological equipment		active		IAEA-safety-glossary
member-of-the-public	concept		member of the public		active		IAEA-safety-glossary
migration	concept		migration		active		IAEA-safety-glossary
minimization	concept		minimization (of waste)		active		IAEA-safety-glossary
minimum-detectable-activity	concept		minimum detectable activity (MDA)		active		IAEA-safety-glossary
minimum-significant-activity	concept		minimum significant activity (MSA)		active		IAEA-safety-glossary
mitigatory-action	concept		mitigatory action		active		IAEA-safety-glossary
mixed-waste	concept		mixed waste		active		IAEA-safety-glossary
model	concept		model		active		IAEA-safety-glossary
model-calibration	concept		model calibration		active		IAEA-safety-glossary
model-validation	concept		model validation		active		IAEA-safety-glossary
model-verification	concept		model verification		active		IAEA-safety-glossary
monitoring	concept		monitoring		active		IAEA-safety-glossary
multilateral-approval	concept		multilateral approval		active		IAEA-safety-glossary
multiple-barriers	concept		multiple barriers		active		IAEA-safety-glossary
multiple-safety-functions	concept		multiple safety functions		active		IAEA-safety-glossary
multiplexing	concept		multiplexing		active		IAEA-safety-glossary
multiplicative-risk-projection-model	concept		multiplicative risk projection model		active		IAEA-safety-glossary
natural-analogue	concept		natural analogue		active		IAEA-safety-glossary
natural-background	concept		natural background		active		IAEA-safety-glossary
natural-source	concept		natural source		active		IAEA-safety-glossary
natural-uranium	concept		natural uranium		active		IAEA-safety-glossary
naturally-occurring-radioactive-material	concept		naturally occurring radioactive material (NORM)		active		IAEA-safety-glossary
naturally-occurring-radionuclides	concept		naturally occurring radionuclides		active		IAEA-safety-glossary
near-field	concept		near field		active		IAEA-safety-glossary
near-miss	concept		near miss		active		IAEA-safety-glossary
near-surface-disposal-facility	concept		near surface disposal facility		active		IAEA-safety-glossary
non-fixed-contamination	concept		non-fixed contamination		active		IAEA-safety-glossary
non-physical-ageing	concept		non-physical ageing		active		IAEA-safety-glossary
non-radiological-consequences	concept		non-radiological consequences		active		IAEA-safety-glossary
norm	concept		NORM		active		IAEA-safety-glossary
norm-residue	concept		NORM residue		active		IAEA-safety-glossary
norm-waste	concept		NORM waste		active		IAEA-safety-glossary
normal-operation	concept		normal operation		active		IAEA-safety-glossary
notification	concept		notification		active		IAEA-safety-glossary
notification-point	concept		notification point		active		IAEA-safety-glossary
notifying-state	concept		notifying State		active		IAEA-safety-glossary
nuclear	concept		nuclear		active		IAEA-safety-glossary
nuclear-accident	concept		nuclear accident		active		IAEA-safety-glossary
nuclear-emergency	concept		nuclear emergency		active		IAEA-safety-glossary
nuclear-facility	concept		nuclear facility		active		IAEA-safety-glossary
nuclear-fuel	concept		nuclear fuel		active		IAEA-safety-glossary
nuclear-fuel-cycle	concept		nuclear fuel cycle		active		IAEA-safety-glossary
nuclear-fuel-cycle-facility	concept		nuclear fuel cycle facility		active		IAEA-safety-glossary
nuclear-installation	concept		nuclear installation		active		IAEA-safety-glossary
nuclear-material	concept		nuclear material		active		IAEA-safety-glossary
nuclear-or-radiological-emergency	concept		nuclear or radiological emergency		active		IAEA-safety-glossary
nuclear-security	concept		nuclear security		active		IAEA-safety-glossary
nuclear-security-event	concept		nuclear security event		active		IAEA-safety-glossary
observed-cause	concept		observed cause		active		IAEA-safety-glossary
occupancy-factor	concept		occupancy factor		active		IAEA-safety-glossary
off-site	concept		off-site (area)		active		IAEA-safety-glossary
on-site	concept		on-site (area)		active		IAEA-safety-glossary
open-nuclear-fuel-cycle	concept		open nuclear fuel cycle		active		IAEA-safety-glossary
operating-conditions	concept		operating conditions		active		IAEA-safety-glossary
operating-lifetime-operating-life	concept		operating lifetime, operating life		active		IAEA-safety-glossary
operating-organization	concept		operating organization		active		IAEA-safety-glossary
operating-period	concept		operating period		active		IAEA-safety-glossary
operating-personnel	concept		operating personnel		active		IAEA-safety-glossary
operation	concept		operation		active		IAEA-safety-glossary
operational-bypass	concept		operational bypass		active		IAEA-safety-glossary
operational-criteria	concept		operational criteria		active		IAEA-safety-glossary
operational-intervention-level	concept		operational intervention level (OIL)		active		IAEA-safety-glossary
operational-limits-and-conditions	concept		operational limits and conditions		active		IAEA-safety-glossary
operational-period	concept		operational period		active		IAEA-safety-glossary
operational-quantities	concept		operational quantities		active		IAEA-safety-glossary
operational-states	concept		operational states		active		IAEA-safety-glossary
operations-area	concept		operations area		active		IAEA-safety-glossary
operations-boundary	concept		operations boundary		active		IAEA-safety-glossary
operator	concept		operator		active		IAEA-safety-glossary
optimization	concept		optimization (of protection and safety)		active		IAEA-safety-glossary
orphan-source	concept		orphan source		active		IAEA-safety-glossary
other-nuclear-or-radiological-emergency	concept		other nuclear or radiological emergency		active		IAEA-safety-glossary
other-response-actions	concept		other response actions		active		IAEA-safety-glossary
overpack	concept		overpack		active		IAEA-safety-glossary
package	concept		package		active		IAEA-safety-glossary
package-waste	concept		package, waste		active		IAEA-safety-glossary
packaging	concept		packaging		active		IAEA-safety-glossary
palaeoseismicity	concept		palaeoseismicity		active		IAEA-safety-glossary
passenger-aircraft	concept		passenger aircraft		active		IAEA-safety-glossary
passive-component	concept		passive component		active		IAEA-safety-glossary
pathway	concept		pathway		active		IAEA-safety-glossary
patient	concept		patient		active		IAEA-safety-glossary
peak-ground-acceleration	concept		peak ground acceleration		active		IAEA-safety-glossary
peer-review	concept		peer review		active		IAEA-safety-glossary
performance-assessment	concept		performance assessment		active		IAEA-safety-glossary
performance-indicator	concept		performance indicator		active		IAEA-safety-glossary
performance-standard	concept		performance standard		active		IAEA-safety-glossary
periodic-maintenance	concept		periodic maintenance		active		IAEA-safety-glossary
periodic-safety-review	concept		periodic safety review		active		IAEA-safety-glossary
permanent-relocation	concept		permanent relocation		active		IAEA-safety-glossary
permanent-shutdown	concept		permanent shutdown		active		IAEA-safety-glossary
person-or-organization	concept		person or organization		active		IAEA-safety-glossary
personal-dose-equivalent-hp	concept		personal dose equivalent, Hp(d)		active		IAEA-safety-glossary
phreatic-eruption	concept		phreatic eruption		active		IAEA-safety-glossary
phreatomagmatic-eruption	concept		phreatomagmatic eruption		active		IAEA-safety-glossary
physical-ageing	concept		physical ageing		active		IAEA-safety-glossary
physical-diversity	concept		physical diversity		active		IAEA-safety-glossary
physical-half-life	concept		physical half-life		active		IAEA-safety-glossary
physical-model	concept		physical model		active		IAEA-safety-glossary
physical-protection	concept		physical protection		active		IAEA-safety-glossary
physical-separation	concept		physical separation		active		IAEA-safety-glossary
physisorption	concept		physisorption		active		IAEA-safety-glossary
planned-exposure-situation	concept		planned exposure situation		active		IAEA-safety-glossary
planning-target-volume	concept		planning target volume		active		IAEA-safety-glossary
plant-equipment	concept		plant equipment (for a nuclear power plant)		active		IAEA-safety-glossary
plant-states	concept		plant states (considered in design)		active		IAEA-safety-glossary
plinian-eruption	concept		plinian eruption		active		IAEA-safety-glossary
pliocene	concept		Pliocene		active		IAEA-safety-glossary
poison	concept		poison		active		IAEA-safety-glossary
potential-alpha-energy	concept		potential alpha energy		active		IAEA-safety-glossary
potential-exposure	concept		potential exposure		active		IAEA-safety-glossary
practical-elimination	concept		practical elimination		active		IAEA-safety-glossary
practice	concept		practice		active		IAEA-safety-glossary
precautionary-action-zone	concept		precautionary action zone (PAZ)		active		IAEA-safety-glossary
precautionary-urgent-protective-action	concept		precautionary urgent protective action		active		IAEA-safety-glossary
predictive-maintenance	concept		predictive maintenance		active		IAEA-safety-glossary
predisposal-management	concept		predisposal management (of waste)		active		IAEA-safety-glossary
preparedness-stage	concept		preparedness stage		active		IAEA-safety-glossary
pretreatment	concept		pretreatment (of waste)		active		IAEA-safety-glossary
preventive-maintenance	concept		preventive maintenance		active		IAEA-safety-glossary
primary-limit	concept		primary limit		active		IAEA-safety-glossary
prime-mover	concept		prime mover		active		IAEA-safety-glossary
probabilistic-analysis	concept		probabilistic analysis		active		IAEA-safety-glossary
procedure	concept		procedure		active		IAEA-safety-glossary
processing	concept		processing (of waste)		active		IAEA-safety-glossary
projected-dose	concept		projected dose		active		IAEA-safety-glossary
protection-and-safety	concept		protection and safety		active		IAEA-safety-glossary
protection-of-the-environment	concept		protection of the environment		active		IAEA-safety-glossary
protection-quantities	concept		protection quantities		active		IAEA-safety-glossary
protection-system	concept		protection system		active		IAEA-safety-glossary
protective-action	concept		protective action		active		IAEA-safety-glossary
protective-task	concept		protective task		active		IAEA-safety-glossary
publication-iaea	concept		publication, IAEA		active		IAEA-safety-glossary
qualification	concept		qualification		active		IAEA-safety-glossary
qualified-equipment	concept		qualified equipment		active		IAEA-safety-glossary
qualified-expert	concept		qualified expert		active		IAEA-safety-glossary
qualified-life	concept		qualified life		active		IAEA-safety-glossary
quality-assurance	concept		quality assurance		active		IAEA-safety-glossary
quality-control	concept		quality control (QC)		active		IAEA-safety-glossary
quality-factor-q	concept		quality factor, Q		active		IAEA-safety-glossary
radiation-detriment	concept		radiation detriment		active		IAEA-safety-glossary
radiation-emergency	concept		radiation emergency		active		IAEA-safety-glossary
radiation-generator	concept		radiation generator		active		IAEA-safety-glossary
radiation-protection-officer	concept		radiation protection officer		active		IAEA-safety-glossary
radiation-protection-programme	concept		radiation protection programme		active		IAEA-safety-glossary
radiation-risks	concept		radiation risks		active		IAEA-safety-glossary
radiation-safety	concept		radiation safety		active		IAEA-safety-glossary
radiation-source	concept		radiation source		active		IAEA-safety-glossary
radiation-weighting-factor-wr	concept		radiation weighting factor, wR		active		IAEA-safety-glossary
radioactive	concept		radioactive		active		IAEA-safety-glossary
radioactive-contents	concept		radioactive contents		active		IAEA-safety-glossary
radioactive-discharges	concept		radioactive discharges		active		IAEA-safety-glossary
radioactive-equilibrium	concept		radioactive equilibrium		active		IAEA-safety-glossary
radioactive-half-life	concept		radioactive half-life		active		IAEA-safety-glossary
radioactive-material	concept		radioactive material		active		IAEA-safety-glossary
radioactive-source	concept		radioactive source		active		IAEA-safety-glossary
radioactive-sources-safety-of	concept		radioactive sources, safety of		active		IAEA-safety-glossary
radioactive-substance	concept		radioactive substance		active		IAEA-safety-glossary
radioactive-waste-management	concept		radioactive waste management		active		IAEA-safety-glossary
collection-chemical-volume-change-of-packaging	concept		Collection      Chemical                  Volume       Change of               Packaging		active		IAEA-safety-glossary
radioactive-waste-management-facility	concept		radioactive waste management facility		active		IAEA-safety-glossary
radioactivity	concept		radioactivity		active		IAEA-safety-glossary
radiological-assessor	concept		radiological assessor		active		IAEA-safety-glossary
radiological-emergency	concept		radiological emergency		active		IAEA-safety-glossary
radiological-medical-practitioner	concept		radiological medical practitioner		active		IAEA-safety-glossary
radiological-procedure	concept		radiological procedure		active		IAEA-safety-glossary
radiological-protection	concept		radiological protection		active		IAEA-safety-glossary
radionuclides-of-artificial-origin	concept		radionuclides of artificial origin		active		IAEA-safety-glossary
radionuclides-of-natural-origin	concept		radionuclides of natural origin		active		IAEA-safety-glossary
radiopharmacist	concept		radiopharmacist		active		IAEA-safety-glossary
radon	concept		radon		active		IAEA-safety-glossary
radon-progeny	concept		radon progeny		active		IAEA-safety-glossary
reactivity	concept		reactivity, ρ		active		IAEA-safety-glossary
recording-level	concept		recording level		active		IAEA-safety-glossary
redundancy	concept		redundancy		active		IAEA-safety-glossary
reference-air-kerma-rate	concept		reference air kerma rate		active		IAEA-safety-glossary
reference-individual	concept		reference individual		active		IAEA-safety-glossary
reference-level	concept		reference level		active		IAEA-safety-glossary
reference-scenario	concept		reference scenario		active		IAEA-safety-glossary
referring-medical-practitioner	concept		referring medical practitioner		active		IAEA-safety-glossary
registrant	concept		registrant		active		IAEA-safety-glossary
registration	concept		registration		active		IAEA-safety-glossary
regulatory-body	concept		regulatory body		active		IAEA-safety-glossary
regulatory-control	concept		regulatory control		active		IAEA-safety-glossary
regulatory-inspection	concept		regulatory inspection		active		IAEA-safety-glossary
relative-biological-effectiveness	concept		relative biological effectiveness (RBE)		active		IAEA-safety-glossary
health-effect-critical-tissue-or-organ-exposurea-rbet-r	concept		Health effect           Critical tissue or organ                   Exposurea            RBET,R		active		IAEA-safety-glossary
haematopoietic-external-and-internal-n-3	concept		Haematopoietic                                        External and internal n              3		active		IAEA-safety-glossary
gastrointestinal-external-and-internal-n-3	concept		Gastrointestinal                                      External and internal n              3		active		IAEA-safety-glossary
relative-biological-effectiveness-weighted-absorbed-dose-adt	concept		relative biological effectiveness (RBE) weighted absorbed dose, ADT		active		IAEA-safety-glossary
relative-risk	concept		relative risk		active		IAEA-safety-glossary
release	concept		release		active		IAEA-safety-glossary
reliability	concept		reliability		active		IAEA-safety-glossary
reliability-centred-maintenance	concept		reliability centred maintenance (RCM)		active		IAEA-safety-glossary
relocation	concept		relocation		active		IAEA-safety-glossary
remedial-action	concept		remedial action		active		IAEA-safety-glossary
remediation	concept		remediation		active		IAEA-safety-glossary
remediation-plan	concept		remediation plan		active		IAEA-safety-glossary
remedy	concept		remedy		active		IAEA-safety-glossary
removable-contamination	concept		removable contamination		active		IAEA-safety-glossary
repair	concept		repair		active		IAEA-safety-glossary
repository	concept		repository		active		IAEA-safety-glossary
representative-person	concept		representative person		active		IAEA-safety-glossary
reprocessing	concept		reprocessing		active		IAEA-safety-glossary
requirement	concept		requirement (safety)		active		IAEA-safety-glossary
research-reactor	concept		research reactor		active		IAEA-safety-glossary
residual-dose	concept		residual dose		active		IAEA-safety-glossary
response-organization	concept		response organization		active		IAEA-safety-glossary
response-spectrum	concept		response spectrum		active		IAEA-safety-glossary
response-time	concept		response time (of a component)		active		IAEA-safety-glossary
restricted-linear-collision-stopping-power	concept		restricted linear collision stopping power		active		IAEA-safety-glossary
restricted-use	concept		restricted use		active		IAEA-safety-glossary
reuse	concept		reuse		active		IAEA-safety-glossary
risk	concept		risk		active		IAEA-safety-glossary
risk-assessment	concept		risk assessment		active		IAEA-safety-glossary
risk-coefficient	concept		risk coefficient, γ		active		IAEA-safety-glossary
risk-constraint	concept		risk constraint		active		IAEA-safety-glossary
risk-monitor	concept		risk monitor		active		IAEA-safety-glossary
risk-projection-model	concept		risk projection model		active		IAEA-safety-glossary
rock-igneous	concept		rock, igneous		active		IAEA-safety-glossary
root-cause	concept		root cause		active		IAEA-safety-glossary
root-uptake	concept		root uptake		active		IAEA-safety-glossary
routine-monitoring	concept		routine monitoring		active		IAEA-safety-glossary
runup	concept		runup		active		IAEA-safety-glossary
safe-state	concept		safe state		active		IAEA-safety-glossary
safeguards-agreement	concept		safeguards agreement		active		IAEA-safety-glossary
safety	concept		safety		active		IAEA-safety-glossary
safety-action	concept		safety action		active		IAEA-safety-glossary
safety-actuation-system	concept		safety actuation system		active		IAEA-safety-glossary
safety-assessment	concept		safety assessment		active		IAEA-safety-glossary
safety-categorization	concept		safety categorization		active		IAEA-safety-glossary
safety-category	concept		safety category		active		IAEA-safety-glossary
safety-class	concept		safety class		active		IAEA-safety-glossary
safety-committee	concept		safety committee		active		IAEA-safety-glossary
safety-culture	concept		safety culture		active		IAEA-safety-glossary
safety-feature	concept		safety feature (for design extension conditions)		active		IAEA-safety-glossary
safety-group	concept		safety group		active		IAEA-safety-glossary
safety-indicator	concept		safety indicator		active		IAEA-safety-glossary
safety-issues	concept		safety issues		active		IAEA-safety-glossary
safety-layers	concept		safety layers		active		IAEA-safety-glossary
safety-limits	concept		safety limits		active		IAEA-safety-glossary
safety-measure	concept		safety measure		active		IAEA-safety-glossary
safety-of-radioactive-sources	concept		safety of radioactive sources		active		IAEA-safety-glossary
safety-related-item	concept		safety related item		active		IAEA-safety-glossary
safety-related-system	concept		safety related system		active		IAEA-safety-glossary
safety-standards	concept		safety standards		active		IAEA-safety-glossary
safety-system	concept		safety system		active		IAEA-safety-glossary
safety-system-settings	concept		safety system settings		active		IAEA-safety-glossary
safety-system-support-features	concept		safety system support features		active		IAEA-safety-glossary
safety-task	concept		safety task		active		IAEA-safety-glossary
scenario	concept		scenario		active		IAEA-safety-glossary
scram	concept		scram		active		IAEA-safety-glossary
screening	concept		screening		active		IAEA-safety-glossary
screening-distance-value	concept		screening distance value (SDV)		active		IAEA-safety-glossary
screening-probability-level	concept		screening probability level (SPL)		active		IAEA-safety-glossary
seabed-disposal	concept		seabed disposal		active		IAEA-safety-glossary
sealed-source	concept		sealed source		active		IAEA-safety-glossary
security	concept		security		active		IAEA-safety-glossary
segregation	concept		segregation		active		IAEA-safety-glossary
seismogenic-structure	concept		seismogenic structure		active		IAEA-safety-glossary
seismotectonic-model	concept		seismotectonic model		active		IAEA-safety-glossary
self-assessment	concept		self-assessment		active		IAEA-safety-glossary
senior-management	concept		senior management		active		IAEA-safety-glossary
service-conditions	concept		service conditions		active		IAEA-safety-glossary
service-life	concept		service life		active		IAEA-safety-glossary
severe-accident-management	concept		severe accident management		active		IAEA-safety-glossary
severe-deterministic-effect	concept		severe deterministic effect		active		IAEA-safety-glossary
sheltering	concept		sheltering		active		IAEA-safety-glossary
shipment	concept		shipment		active		IAEA-safety-glossary
short-lived-waste	concept		short lived waste		active		IAEA-safety-glossary
shutdown	concept		shutdown		active		IAEA-safety-glossary
shutdown-reactivity	concept		shutdown reactivity		active		IAEA-safety-glossary
sievert	concept		sievert (Sv)		active		IAEA-safety-glossary
significant-transboundary-release	concept		significant transboundary release		active		IAEA-safety-glossary
single-failure	concept		single failure		active		IAEA-safety-glossary
single-failure-criterion	concept		single failure criterion		active		IAEA-safety-glossary
site-area	concept		site area		active		IAEA-safety-glossary
site-area-emergency	concept		site area emergency		active		IAEA-safety-glossary
site-boundary	concept		site boundary		active		IAEA-safety-glossary
site-characterization	concept		site characterization		active		IAEA-safety-glossary
site-confirmation	concept		site confirmation (in the siting process for a disposal facility)		active		IAEA-safety-glossary
site-evaluation	concept		site evaluation		active		IAEA-safety-glossary
site-personnel	concept		site personnel		active		IAEA-safety-glossary
site-response	concept		site (seismic) response		active		IAEA-safety-glossary
site-selection	concept		site selection		active		IAEA-safety-glossary
site-survey	concept		site survey		active		IAEA-safety-glossary
site-verification	concept		site verification		active		IAEA-safety-glossary
siting	concept		siting		active		IAEA-safety-glossary
sl-1-sl-2	concept		SL-1, SL-2		active		IAEA-safety-glossary
small-freight-container	concept		small freight container		active		IAEA-safety-glossary
somatic-effect	concept		somatic effect		active		IAEA-safety-glossary
sorption	concept		sorption		active		IAEA-safety-glossary
source	concept		source		active		IAEA-safety-glossary
source-material	concept		source material		active		IAEA-safety-glossary
source-monitoring	concept		source monitoring		active		IAEA-safety-glossary
source-region	concept		source region		active		IAEA-safety-glossary
special-arrangement	concept		special arrangement		active		IAEA-safety-glossary
special-facility	concept		special facility		active		IAEA-safety-glossary
special-fissionable-material	concept		special fissionable material		active		IAEA-safety-glossary
special-form-radioactive-material	concept		special form radioactive material		active		IAEA-safety-glossary
special-monitoring	concept		special monitoring		active		IAEA-safety-glossary
special-population-group	concept		special population group		active		IAEA-safety-glossary
spent-fuel	concept		spent fuel		active		IAEA-safety-glossary
spent-fuel-management	concept		spent fuel management		active		IAEA-safety-glossary
spent-fuel-management-facility	concept		spent fuel management facility		active		IAEA-safety-glossary
spent-source	concept		spent source		active		IAEA-safety-glossary
standards-dosimetry-laboratory	concept		standards dosimetry laboratory		active		IAEA-safety-glossary
state-of-destination	concept		State of destination		active		IAEA-safety-glossary
state-of-origin	concept		State of origin		active		IAEA-safety-glossary
state-of-transit	concept		State of transit		active		IAEA-safety-glossary
stochastic-analysis	concept		stochastic analysis		active		IAEA-safety-glossary
stochastic-effect	concept		stochastic effect		active		IAEA-safety-glossary
storage	concept		storage		active		IAEA-safety-glossary
strombolian-eruption	concept		strombolian eruption		active		IAEA-safety-glossary
strongly-penetrating-radiation	concept		strongly penetrating radiation		active		IAEA-safety-glossary
structure	concept		structure		active		IAEA-safety-glossary
structures-systems-and-components	concept		structures, systems and components (SSCs)		active		IAEA-safety-glossary
sub-seabed-disposal	concept		sub-seabed disposal		active		IAEA-safety-glossary
substantiation	concept		substantiation		active		IAEA-safety-glossary
supervised-area	concept		supervised area		active		IAEA-safety-glossary
supplier	concept		supplier (of a source)		active		IAEA-safety-glossary
surface-contaminated-object	concept		surface contaminated object (SCO)		active		IAEA-safety-glossary
surface-faulting	concept		surface faulting		active		IAEA-safety-glossary
surveillance	concept		surveillance		active		IAEA-safety-glossary
surveillance-testing	concept		surveillance testing		active		IAEA-safety-glossary
survey	concept		survey		active		IAEA-safety-glossary
system-code	concept		system code		active		IAEA-safety-glossary
system-code-validation	concept		system code validation		active		IAEA-safety-glossary
system-code-verification	concept		system code verification		active		IAEA-safety-glossary
system-validation	concept		system validation		active		IAEA-safety-glossary
tailings	concept		tailings		active		IAEA-safety-glossary
tank	concept		tank		active		IAEA-safety-glossary
target-tissue-or-organ	concept		target tissue or organ		active		IAEA-safety-glossary
task-related-monitoring	concept		task related monitoring		active		IAEA-safety-glossary
technological-obsolescence	concept		technological obsolescence		active		IAEA-safety-glossary
temporary-relocation	concept		temporary relocation		active		IAEA-safety-glossary
therapeutic-exposure	concept		therapeutic exposure		active		IAEA-safety-glossary
thermodynamic-diameter	concept		thermodynamic diameter		active		IAEA-safety-glossary
thorium-series	concept		thorium series		active		IAEA-safety-glossary
through-or-into	concept		through or into		active		IAEA-safety-glossary
time-based-maintenance	concept		time based maintenance		active		IAEA-safety-glossary
tissue-equivalent-material	concept		tissue equivalent material		active		IAEA-safety-glossary
tissue-substitute	concept		tissue substitute		active		IAEA-safety-glossary
tissue-weighting-factor-wt	concept		tissue weighting factor, wT		active		IAEA-safety-glossary
